,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
3126,1776147922686,34.743207,-296.684,111.704,400.465,-0.205834,0.666759,-0.714002,0.057154,-0.624127,2.021732,-2.164982,-0.296684,0.111704,0.400465,0.636635,2.761789,-0.276217
3127,1776147922697,34.754318,-296.675,111.613,400.464,-0.205366,0.667186,-0.713718,0.057405,-0.622612,2.02272,-2.163792,-0.296675,0.111613,0.400464,0.637379,2.761495,-0.274507
3128,1776147922708,34.76543,-296.669,111.513,400.44,-0.205279,0.668071,-0.712889,0.057714,-0.622233,2.025026,-2.160874,-0.296669,0.111513,0.40044,0.638127,2.761075,-0.272837
3129,1776147922719,34.776541,-296.64,111.325,400.433,-0.20503,0.668425,-0.712598,0.058097,-0.621333,2.02563,-2.159492,-0.29664,0.111325,0.400433,0.639688,2.760414,-0.26952
3130,1776147922730,34.787652,-296.637,111.232,400.422,-0.204802,0.668995,-0.712097,0.058485,-0.620498,2.026881,-2.15747,-0.296637,0.111232,0.400422,0.640465,2.760043,-0.267816
3131,1776147922741,34.798763,-296.622,111.12,400.429,-0.204448,0.669648,-0.711564,0.058737,-0.619332,2.028552,-2.155526,-0.296622,0.11112,0.400429,0.64121,2.759766,-0.266136
3132,1776147922752,34.809875,-296.607,110.939,400.381,-0.204214,0.670389,-0.710903,0.059087,-0.61849,2.030369,-2.153072,-0.296607,0.110939,0.400381,0.642808,2.758947,-0.262886
3133,1776147922763,34.820986,-296.598,110.842,400.377,-0.203783,0.670836,-0.710585,0.059339,-0.617093,2.031412,-2.151778,-0.296598,0.110842,0.400377,0.643527,2.758648,-0.26121
3134,1776147922775,34.832097,-296.58,110.677,400.338,-0.203495,0.671611,-0.709903,0.059715,-0.61608,2.033299,-2.149227,-0.29658,0.110677,0.400338,0.645242,2.757806,-0.258037
3135,1776147922786,34.843208,-296.576,110.575,400.311,-0.203308,0.672029,-0.709519,0.060211,-0.61533,2.033955,-2.147424,-0.296576,0.110575,0.400311,0.645968,2.757408,-0.256452
3136,1776147922797,34.854319,-296.566,110.493,400.29,-0.202928,0.672789,-0.708883,0.060493,-0.614076,2.035911,-2.145134,-0.296566,0.110493,0.40029,0.646853,2.756983,-0.254906
3137,1776147922808,34.865431,-296.554,110.303,400.285,-0.202686,0.673455,-0.708299,0.060746,-0.61325,2.037615,-2.143038,-0.296554,0.110303,0.400285,0.64847,2.756296,-0.251648
3138,1776147922819,34.876542,-296.528,110.176,400.316,-0.202225,0.674043,-0.707852,0.060961,-0.611775,2.03913,-2.141409,-0.296528,0.110176,0.400316,0.649159,2.756096,-0.249982
3139,1776147922830,34.887653,-296.513,109.982,400.284,-0.202027,0.67446,-0.707474,0.061395,-0.611017,2.039858,-2.139706,-0.296513,0.109982,0.400284,0.650698,2.755331,-0.246825
3140,1776147922841,34.898764,-296.514,109.884,400.259,-0.201639,0.675255,-0.706798,0.061715,-0.609725,2.041868,-2.13725,-0.296514,0.109884,0.400259,0.651495,2.754903,-0.245259
3141,1776147922852,34.909876,-296.493,109.794,400.242,-0.201241,0.67592,-0.706258,0.061923,-0.608445,2.043622,-2.135349,-0.296493,0.109794,0.400242,0.652337,2.754501,-0.243731
3142,1776147922863,34.920987,-296.476,109.604,400.203,-0.200967,0.676415,-0.705827,0.062318,-0.607472,2.044634,-2.133538,-0.296476,0.109604,0.400203,0.653917,2.753667,-0.240623
3143,1776147922875,34.932098,-296.472,109.509,400.18,-0.200944,0.67723,-0.705029,0.062576,-0.60731,2.046779,-2.130797,-0.296472,0.109509,0.40018,0.654633,2.753278,-0.239137
3144,1776147922886,34.94321,-296.462,109.298,400.142,-0.200502,0.677866,-0.704526,0.062776,-0.605902,2.048455,-2.129019,-0.296462,0.109298,0.400142,0.656074,2.752473,-0.235987
3145,1776147922897,34.954321,-296.459,109.202,400.123,-0.200257,0.678465,-0.703995,0.063041,-0.605064,2.04994,-2.127075,-0.296459,0.109202,0.400123,0.656785,2.752079,-0.234486
3146,1776147922908,34.965432,-296.439,109.097,400.114,-0.19981,0.679123,-0.703461,0.063332,-0.603607,2.051568,-2.125091,-0.296439,0.109097,0.400114,0.657598,2.751733,-0.232946
3147,1776147922919,34.976543,-296.435,108.89,400.087,-0.199532,0.67956,-0.703095,0.063584,-0.602677,2.052576,-2.123663,-0.296435,0.10889,0.400087,0.658956,2.750951,-0.229872
3148,1776147922930,34.987655,-296.413,108.804,400.089,-0.199416,0.68002,-0.702644,0.064014,-0.602169,2.053436,-2.121755,-0.296413,0.108804,0.400089,0.659842,2.750576,-0.228398
3149,1776147922941,34.998766,-296.407,108.691,400.079,-0.198924,0.680593,-0.702205,0.064265,-0.600593,2.054857,-2.120109,-0.296407,0.108691,0.400079,0.660523,2.750196,-0.226878
3150,1776147922952,35.009877,-296.394,108.485,400.053,-0.198936,0.681211,-0.701549,0.064852,-0.600418,2.055999,-2.11738,-0.296394,0.108485,0.400053,0.661958,2.749376,-0.22389
3151,1776147922963,35.020988,-296.38,108.376,400.053,-0.198679,0.68195,-0.700891,0.064993,-0.599592,2.058053,-2.115214,-0.29638,0.108376,0.400053,0.662694,2.748997,-0.22238
3152,1776147922975,35.032099,-296.364,108.177,400.019,-0.198575,0.682291,-0.700535,0.065555,-0.599077,2.058389,-2.113427,-0.296364,0.108177,0.400019,0.664111,2.748165,-0.21958
3153,1776147922986,35.04321,-296.355,108.082,399.996,-0.198336,0.68283,-0.700052,0.065829,-0.598257,2.059676,-2.111625,-0.296355,0.108082,0.399996,0.66491,2.747713,-0.218153
3154,1776147922997,35.054321,-296.342,107.995,399.985,-0.197776,0.683246,-0.699803,0.065841,-0.596563,2.060915,-2.110858,-0.296342,0.107995,0.399985,0.665644,2.747282,-0.21675
3155,1776147923008,35.065433,-296.334,107.767,399.964,-0.197681,0.683836,-0.699213,0.066272,-0.596124,2.062164,-2.108533,-0.296334,0.107767,0.399964,0.666925,2.746448,-0.2138
3156,1776147923019,35.076544,-296.334,107.649,399.956,-0.197324,0.684344,-0.698789,0.066564,-0.594942,2.063333,-2.106885,-0.296334,0.107649,0.399956,0.667527,2.746036,-0.212311
3157,1776147923030,35.087655,-296.321,107.424,399.947,-0.19725,0.68479,-0.698326,0.067048,-0.594548,2.064081,-2.10488,-0.296321,0.107424,0.399947,0.668805,2.745249,-0.209521
3158,1776147923041,35.098766,-296.323,107.329,399.91,-0.196909,0.685351,-0.697844,0.067341,-0.593415,2.065406,-2.103057,-0.296323,0.107329,0.39991,0.669533,2.744694,-0.208114
3159,1776147923052,35.109878,-296.332,107.211,399.887,-0.196825,0.686191,-0.697004,0.067724,-0.593025,2.067466,-2.100046,-0.296332,0.107211,0.399887,0.670136,2.744174,-0.206723
3160,1776147923063,35.120989,-296.334,106.977,399.862,-0.196626,0.686449,-0.696758,0.068219,-0.592251,2.067631,-2.098681,-0.296334,0.106977,0.399862,0.67139,2.743235,-0.203821
3161,1776147923075,35.1321,-296.337,106.851,399.853,-0.196228,0.687256,-0.696081,0.068159,-0.591074,2.070133,-2.096716,-0.296337,0.106851,0.399853,0.671918,2.742819,-0.202406
3162,1776147923086,35.143211,-296.33,106.638,399.829,-0.19641,0.687469,-0.695736,0.069004,-0.591322,2.069729,-2.094617,-0.29633,0.106638,0.399829,0.673273,2.741832,-0.199665
3163,1776147923097,35.154323,-296.315,106.532,399.803,-0.196075,0.688033,-0.695256,0.069173,-0.590254,2.071218,-2.092961,-0.296315,0.106532,0.399803,0.673869,2.741394,-0.198467
3164,1776147923108,35.165434,-296.321,106.404,399.789,-0.195974,0.688379,-0.694905,0.069537,-0.589821,2.07181,-2.091449,-0.296321,0.106404,0.399789,0.674392,2.740863,-0.196984
3165,1776147923119,35.176545,-296.31,106.192,399.785,-0.195538,0.68907,-0.694335,0.06962,-0.588479,2.073783,-2.08963,-0.29631,0.106192,0.399785,0.675788,2.739967,-0.19418
3166,1776147923130,35.187656,-296.314,106.078,399.767,-0.195574,0.689385,-0.693951,0.070226,-0.588376,2.073982,-2.087718,-0.296314,0.106078,0.399767,0.676381,2.739431,-0.192875
3167,1776147923141,35.198767,-296.313,105.966,399.757,-0.195426,0.689874,-0.693466,0.070628,-0.58779,2.074953,-2.085758,-0.296313,0.105966,0.399757,0.677037,2.738874,-0.191553
3168,1776147923152,35.209879,-296.327,105.745,399.699,-0.195216,0.69038,-0.692991,0.070919,-0.587056,2.076116,-2.083968,-0.296327,0.105745,0.399699,0.678102,2.737752,-0.188922
3169,1776147923163,35.22099,-296.323,105.629,399.707,-0.195163,0.691016,-0.692345,0.071175,-0.586806,2.07771,-2.081707,-0.296323,0.105629,0.399707,0.67869,2.737289,-0.18755
3170,1776147923175,35.232101,-296.321,105.375,399.682,-0.194784,0.691624,-0.691829,0.071337,-0.58561,2.079338,-2.079953,-0.296321,0.105375,0.399682,0.679796,2.736253,-0.184826
3171,1776147923186,35.243213,-296.317,105.256,399.698,-0.194707,0.692382,-0.691066,0.071579,-0.585292,2.081316,-2.077361,-0.296317,0.105256,0.399698,0.680413,2.735819,-0.183438
3172,1776147923197,35.254324,-296.319,105.128,399.674,-0.19452,0.692654,-0.690823,0.071802,-0.584655,2.081858,-2.076354,-0.296319,0.105128,0.399674,0.680885,2.735282,-0.182174
3173,1776147923208,35.265435,-296.323,104.885,399.684,-0.194741,0.692868,-0.690464,0.072596,-0.58504,2.081512,-2.074291,-0.296323,0.104885,0.399684,0.681917,2.734292,-0.179473
3174,1776147923219,35.276546,-296.33,104.759,399.676,-0.19402,0.693268,-0.690291,0.07235,-0.582961,2.083022,-2.074075,-0.29633,0.104759,0.399676,0.682379,2.733788,-0.178093
3175,1776147923230,35.287658,-296.324,104.512,399.684,-0.19388,0.693806,-0.689754,0.072685,-0.582424,2.084222,-2.072048,-0.296324,0.104512,0.399684,0.683641,2.732762,-0.175397
3176,1776147923241,35.298769,-296.326,104.378,399.684,-0.194008,0.694129,-0.689322,0.073354,-0.582574,2.08436,-2.069926,-0.296326,0.104378,0.399684,0.684125,2.732308,-0.174104
3177,1776147923252,35.30988,-296.32,104.25,399.69,-0.193936,0.694918,-0.688529,0.073524,-0.582301,2.086518,-2.067334,-0.29632,0.10425,0.39969,0.68472,2.731788,-0.172779
3178,1776147923263,35.320992,-296.315,103.995,399.698,-0.193524,0.695608,-0.687957,0.073436,-0.581095,2.088698,-2.065727,-0.296315,0.103995,0.399698,0.685751,2.730805,-0.170146
3179,1776147923275,35.332103,-296.32,103.867,399.696,-0.193695,0.695545,-0.687864,0.074447,-0.581257,2.087252,-2.064204,-0.29632,0.103867,0.399696,0.686259,2.730226,-0.168873
3180,1776147923286,35.343214,-296.326,103.62,399.674,-0.193345,0.696473,-0.687066,0.074051,-0.580344,2.090531,-2.062293,-0.296326,0.10362,0.399674,0.68723,2.729147,-0.166329
3181,1776147923297,35.354325,-296.326,103.485,399.674,-0.193647,0.69653,-0.686799,0.075193,-0.580856,2.089279,-2.060093,-0.296326,0.103485,0.399674,0.687702,2.728559,-0.165085
3182,1776147923308,35.365436,-296.334,103.342,399.667,-0.193479,0.69722,-0.686119,0.075433,-0.580267,2.091053,-2.05776,-0.296334,0.103342,0.399667,0.688115,2.728041,-0.163754
3183,1776147923319,35.376548,-296.329,103.098,399.682,-0.193611,0.697781,-0.685478,0.075732,-0.58056,2.092363,-2.055472,-0.296329,0.103098,0.399682,0.689135,2.726934,-0.161257
3184,1776147923330,35.387659,-296.328,102.975,399.667,-0.193305,0.697851,-0.685443,0.076189,-0.579485,2.092005,-2.054808,-0.296328,0.102975,0.399667,0.689655,2.726285,-0.160033
3185,1776147923341,35.39877,-296.334,102.845,399.675,-0.19359,0.698547,-0.68462,0.076495,-0.580235,2.093709,-2.051965,-0.296334,0.102845,0.399675,0.690176,2.725725,-0.158786
3186,1776147923352,35.409881,-296.347,102.586,399.644,-0.193272,0.698664,-0.684531,0.077017,-0.579103,2.09341,-2.051065,-0.296347,0.102586,0.399644,0.691019,2.724493,-0.156397
3187,1776147923363,35.420993,-296.357,102.445,399.645,-0.193494,0.699622,-0.683498,0.076938,-0.579795,2.096381,-2.048066,-0.296357,0.102445,0.399645,0.691413,2.723863,-0.155136
3188,1776147923375,35.432104,-296.356,102.214,399.662,-0.192962,0.699557,-0.683653,0.077493,-0.578009,2.095494,-2.047854,-0.296356,0.102214,0.399662,0.692462,2.722676,-0.152798
3189,1776147923386,35.443215,-296.367,102.09,399.658,-0.193422,0.700105,-0.682901,0.078019,-0.579206,2.09648,-2.044964,-0.296367,0.10209,0.399658,0.692864,2.722063,-0.151562
3190,1776147923397,35.454327,-296.371,101.964,399.643,-0.193208,0.700413,-0.682591,0.078502,-0.578399,2.096802,-2.043448,-0.296371,0.101964,0.399643,0.693335,2.721396,-0.15042
3191,1776147923408,35.465438,-296.392,101.701,399.639,-0.193122,0.700739,-0.682248,0.078789,-0.578043,2.09742,-2.042073,-0.296392,0.101701,0.399639,0.694124,2.720167,-0.148046
3192,1776147923419,35.476549,-296.388,101.594,399.643,-0.193009,0.701017,-0.681939,0.079258,-0.577545,2.097669,-2.040583,-0.296388,0.101594,0.399643,0.694606,2.71953,-0.146934
3193,1776147923430,35.48766,-296.407,101.444,399.626,-0.193206,0.701485,-0.681331,0.079865,-0.577925,2.098315,-2.03803,-0.296407,0.101444,0.399626,0.694911,2.718833,-0.145733
3194,1776147923441,35.498772,-296.409,101.215,399.62,-0.192765,0.70228,-0.680661,0.079653,-0.576681,2.100957,-2.036282,-0.296409,0.101215,0.39962,0.69585,2.717579,-0.143585
3195,1776147923452,35.509883,-296.418,101.087,399.613,-0.192831,0.702563,-0.680289,0.080174,-0.576701,2.101155,-2.03454,-0.296418,0.101087,0.399613,0.696177,2.716923,-0.142461
3196,1776147923463,35.520994,-296.435,100.824,399.593,-0.193018,0.70299,-0.679723,0.08078,-0.577052,2.101679,-2.032117,-0.296435,0.100824,0.399593,0.696875,2.715643,-0.140248
3197,1776147923475,35.532105,-296.443,100.693,399.581,-0.193015,0.70323,-0.679425,0.08121,-0.576895,2.101861,-2.030709,-0.296443,0.100693,0.399581,0.697235,2.714938,-0.139203
3198,1776147923486,35.543216,-296.448,100.431,399.597,-0.192797,0.703879,-0.678814,0.081217,-0.576241,2.103792,-2.028875,-0.296448,0.100431,0.399597,0.698066,2.713695,-0.137032
3199,1776147923497,35.554328,-296.456,100.31,399.579,-0.192904,0.704251,-0.678338,0.081707,-0.576394,2.104294,-2.026865,-0.296456,0.10031,0.399579,0.698446,2.712983,-0.136026
3200,1776147923508,35.565439,-296.469,100.179,399.581,-0.192879,0.704614,-0.677956,0.081803,-0.576287,2.105259,-2.02561,-0.296469,0.100179,0.399581,0.698686,2.712389,-0.134985
3201,1776147923519,35.57655,-296.473,99.918,399.588,-0.192764,0.704807,-0.677733,0.082261,-0.575788,2.105263,-2.024394,-0.296473,0.099918,0.399588,0.69945,2.711069,-0.13295
3202,1776147923530,35.587662,-296.476,99.786,399.595,-0.192815,0.705171,-0.677292,0.082656,-0.575805,2.105861,-2.022603,-0.296476,0.099786,0.399595,0.699808,2.710458,-0.13198
3203,1776147923541,35.598773,-296.47,99.663,399.599,-0.192661,0.705452,-0.676987,0.083121,-0.575187,2.10612,-2.021137,-0.29647,0.099663,0.399599,0.700221,2.709807,-0.131022
3204,1776147923552,35.609884,-296.483,99.399,399.604,-0.193019,0.705718,-0.676533,0.08372,-0.576053,2.106169,-2.019066,-0.296483,0.099399,0.399604,0.701054,2.70846,-0.129022
3205,1776147923563,35.620995,-296.496,99.261,399.599,-0.192967,0.706132,-0.676052,0.084233,-0.575722,2.106766,-2.017023,-0.296496,0.099261,0.399599,0.701376,2.707774,-0.128038
3206,1776147923575,35.632106,-296.511,98.982,399.616,-0.192793,0.706771,-0.675481,0.083855,-0.575334,2.109143,-2.015767,-0.296511,0.098982,0.399616,0.701983,2.706499,-0.126134
3207,1776147923586,35.643217,-296.516,98.842,399.61,-0.19281,0.706805,-0.675325,0.084779,-0.57507,2.108095,-2.014202,-0.296516,0.098842,0.39961,0.702258,2.705839,-0.12524
3208,1776147923597,35.654328,-296.527,98.712,399.595,-0.193108,0.707531,-0.674456,0.084959,-0.575896,2.110037,-2.011399,-0.296527,0.098712,0.399595,0.702526,2.705127,-0.124434
3209,1776147923608,35.66544,-296.548,98.438,399.594,-0.193305,0.707941,-0.673899,0.085515,-0.576294,2.110566,-2.009079,-0.296548,0.098438,0.399594,0.70308,2.703771,-0.122656
3210,1776147923619,35.676551,-296.553,98.294,399.594,-0.193283,0.70771,-0.674079,0.086058,-0.576044,2.109202,-2.00897,-0.296553,0.098294,0.399594,0.703363,2.70311,-0.121801
3211,1776147923630,35.687662,-296.584,98.005,399.599,-0.193091,0.708481,-0.673302,0.086227,-0.575415,2.11129,-2.006456,-0.296584,0.098005,0.399599,0.703949,2.701764,-0.120049
3212,1776147923641,35.698774,-296.594,97.88,399.595,-0.193261,0.708968,-0.672716,0.086417,-0.575859,2.112504,-2.004486,-0.296594,0.09788,0.399595,0.704238,2.701071,-0.11923
3213,1776147923652,35.709885,-296.617,97.717,399.593,-0.193586,0.708734,-0.672752,0.087326,-0.576517,2.110676,-2.00352,-0.296617,0.097717,0.399593,0.704413,2.700398,-0.118477
3214,1776147923663,35.720996,-296.648,97.428,399.605,-0.193412,0.708904,-0.672578,0.087672,-0.575883,2.110752,-2.002592,-0.296648,0.097428,0.399605,0.70492,2.699074,-0.116852
3215,1776147923675,35.732107,-296.655,97.278,399.623,-0.193305,0.70994,-0.671541,0.087467,-0.575632,2.114095,-1.999748,-0.296655,0.097278,0.399623,0.70525,2.698468,-0.116012
3216,1776147923686,35.743218,-296.696,96.975,399.638,-0.193129,0.710269,-0.671225,0.087613,-0.575059,2.114891,-1.998634,-0.296696,0.096975,0.399638,0.705742,2.697128,-0.114588
3217,1776147923697,35.75433,-296.716,96.835,399.614,-0.194274,0.70993,-0.671048,0.089178,-0.577936,2.111936,-1.996267,-0.296716,0.096835,0.399614,0.70599,2.696378,-0.113952
3218,1776147923708,35.765441,-296.745,96.656,399.62,-0.194017,0.709959,-0.671079,0.089261,-0.577144,2.11192,-1.996264,-0.296745,0.096656,0.39962,0.706093,2.69572,-0.113169
3219,1776147923719,35.776552,-296.79,96.329,399.63,-0.193819,0.710787,-0.670287,0.089059,-0.576622,2.114633,-1.994144,-0.29679,0.096329,0.39963,0.706491,2.694387,-0.111792
3220,1776147923730,35.787663,-296.808,96.148,399.644,-0.193754,0.710719,-0.670358,0.089207,-0.57638,2.114248,-1.994183,-0.296808,0.096148,0.399644,0.70662,2.693751,-0.111092
3221,1776147923741,35.798774,-296.841,96.01,399.619,-0.194625,0.710649,-0.669991,0.090617,-0.578492,2.112289,-1.991441,-0.296841,0.09601,0.399619,0.706792,2.692974,-0.110514
3222,1776147923752,35.809886,-296.878,95.693,399.64,-0.194456,0.710765,-0.669901,0.090734,-0.577949,2.112489,-1.991035,-0.296878,0.095693,0.39964,0.707211,2.691724,-0.109359
3223,1776147923763,35.820997,-296.906,95.537,399.629,-0.194386,0.711192,-0.669471,0.090708,-0.577749,2.11379,-1.989789,-0.296906,0.095537,0.399629,0.707343,2.69096,-0.108817
3224,1776147923775,35.832108,-296.963,95.207,399.623,-0.195101,0.711294,-0.669003,0.091826,-0.579495,2.112707,-1.987091,-0.296963,0.095207,0.399623,0.707622,2.689595,-0.107757
3225,1776147923786,35.843219,-296.984,95.014,399.627,-0.194774,0.71183,-0.668602,0.091284,-0.578707,2.114973,-1.986533,-0.296984,0.095014,0.399627,0.707629,2.688987,-0.107204
3226,1776147923797,35.854331,-297.006,94.847,399.643,-0.194894,0.711855,-0.66845,0.091943,-0.578839,2.114228,-1.985314,-0.297006,0.094847,0.399643,0.70786,2.688359,-0.106632
3227,1776147923808,35.865442,-297.054,94.506,399.658,-0.195179,0.712051,-0.668076,0.092538,-0.579486,2.114071,-1.983512,-0.297054,0.094506,0.399658,0.708266,2.687027,-0.105735
3228,1776147923819,35.876553,-297.089,94.344,399.653,-0.195133,0.712044,-0.668053,0.092851,-0.579243,2.113665,-1.983079,-0.297089,0.094344,0.399653,0.708323,2.686349,-0.105338
3229,1776147923830,35.887664,-297.135,94.013,399.663,-0.195086,0.712109,-0.667969,0.09306,-0.57903,2.113598,-1.982587,-0.297135,0.094013,0.399663,0.708707,2.68508,-0.104492
3230,1776147923841,35.898776,-297.161,93.84,399.685,-0.19524,0.712215,-0.667762,0.093406,-0.579371,2.113486,-1.98157,-0.297161,0.09384,0.399685,0.708816,2.68448,-0.104072
3231,1776147923852,35.909887,-297.188,93.641,399.711,-0.195368,0.712574,-0.667341,0.093416,-0.579749,2.114537,-1.98031,-0.297188,0.093641,0.399711,0.708838,2.683983,-0.103586
3232,1776147923863,35.920998,-297.242,93.296,399.717,-0.195594,0.712725,-0.667041,0.09393,-0.580243,2.11435,-1.978824,-0.297242,0.093296,0.399717,0.708995,2.682702,-0.102903
3233,1776147923875,35.932109,-297.28,93.122,399.716,-0.195756,0.712673,-0.666973,0.094467,-0.580542,2.113529,-1.978002,-0.29728,0.093122,0.399716,0.709098,2.682061,-0.102534
3234,1776147923886,35.943221,-297.345,92.782,399.705,-0.195968,0.712815,-0.666701,0.094875,-0.581031,2.113447,-1.976723,-0.297345,0.092782,0.399705,0.709289,2.680722,-0.102047
3235,1776147923897,35.954332,-297.373,92.623,399.717,-0.196215,0.712983,-0.666383,0.095335,-0.581607,2.113377,-1.975247,-0.297373,0.092623,0.399717,0.70953,2.680078,-0.10174
3236,1776147923908,35.965443,-297.407,92.431,399.723,-0.196364,0.713076,-0.666211,0.09553,-0.581983,2.113412,-1.974514,-0.297407,0.092431,0.399723,0.709511,2.679477,-0.10148
3237,1776147923919,35.976555,-297.466,92.067,399.724,-0.196501,0.713344,-0.665824,0.095954,-0.582246,2.113681,-1.972876,-0.297466,0.092067,0.399724,0.709617,2.678246,-0.101024
3238,1776147923930,35.987666,-297.514,91.91,399.713,-0.19686,0.713168,-0.665798,0.0967,-0.583052,2.11224,-1.97194,-0.297514,0.09191,0.399713,0.709799,2.677528,-0.100844
3239,1776147923941,35.998777,-297.55,91.728,399.704,-0.196967,0.713331,-0.665574,0.096822,-0.583329,2.112573,-1.971136,-0.29755,0.091728,0.399704,0.709866,2.676831,-0.100596
3240,1776147923952,36.009888,-297.625,91.348,399.697,-0.197002,0.713495,-0.665358,0.097028,-0.583363,2.112804,-1.970258,-0.297625,0.091348,0.399697,0.709971,2.67556,-0.100261
3241,1776147923963,36.020999,-297.656,91.174,399.708,-0.197144,0.713438,-0.665333,0.097329,-0.583682,2.112264,-1.969838,-0.297656,0.091174,0.399708,0.710112,2.674942,-0.100022
3242,1776147923975,36.032111,-297.728,90.817,399.732,-0.1971,0.713611,-0.665125,0.097573,-0.583468,2.112474,-1.968942,-0.297728,0.090817,0.399732,0.710298,2.673746,-0.099744
